Department,Department_Name,Division,Gender,Base_Salary,Overtime_Pay,Longevity_Pay,Grade
FIN,Finance - Finance,Finance - Corporate Finance,F,155721.93,38580.02,15015.72,11
FIN,Finance - Audit & Compliance,Audit & Compliance - Corporate Finance,M,210930.05,41731.78,0,12
FIN,Finance - Treasury,Treasury - Retail Banking,F,216617.02,15300.12,3236.99,7
FIN,Finance - Audit & Compliance,Audit & Compliance - Tax,F,156652.4,0,0,13
FIN,Finance - Risk Management,Risk Management - Financial Analysis,F,223422.65,0,14107.22,18
FIN,Finance - Treasury,Treasury - Corporate Finance,M,221039.83,0,15919.24,7
FIN,Finance - Audit & Compliance,Audit & Compliance - Financial Analysis,M,127787.73,0,11883.21,13
FIN,Finance - Risk Management,Risk Management - Corporate Finance,F,187650.27,0,16728.6,N24
FIN,Finance - Treasury,Treasury - Financial Analysis,M,115688.95,0,3973.72,23
FIN,Finance - Investment Banking,Investment Banking - Financial Analysis,M,154135.3,72526.14,9037.62,N18
FIN,Finance - Investment Banking,Investment Banking - Financial Analysis,M,93221.11,40419.47,5501.22,N24
FIN,Finance - Investment Banking,Investment Banking - Tax,M,167780.46,0,0,9
FIN,Finance - Risk Management,Risk Management - Financial Analysis,M,209353.79,10901.97,0,8
FIN,Finance - Finance,Finance - Retail Banking,M,200931.55,0,0,N28
FIN,Finance - Investment Banking,Investment Banking - Wealth Management,F,255095.59,0,0,7
FIN,Finance - Investment Banking,Investment Banking - Financial Analysis,F,145870.71,0,0,20
FIN,Finance - Risk Management,Risk Management - Tax,F,230832.67,0,7707.2,6
FIN,Finance - Audit & Compliance,Audit & Compliance - Corporate Finance,M,280068.46,1688.52,0,M3
FIN,Finance - Risk Management,Risk Management - Retail Banking,F,136624.78,0,8546.28,21
FIN,Finance - Finance,Finance - Wealth Management,M,166476.35,0,0,16
FIN,Finance - Treasury,Treasury - Retail Banking,F,143284.7,32325.56,11567.83,10
FIN,Finance - Audit & Compliance,Audit & Compliance - Retail Banking,F,199132.99,0,1182.45,17
FIN,Finance - Risk Management,Risk Management - Financial Analysis,F,168139.6,17184.24,0,17
FIN,Finance - Finance,Finance - Financial Analysis,F,208148.7,0,0,N26
FIN,Finance - Treasury,Treasury - Wealth Management,F,148381.11,14840.8,0,16
FIN,Finance - Investment Banking,Investment Banking - Wealth Management,F,202598.02,0,0,N20
FIN,Finance - Finance,Finance - Retail Banking,F,225855.31,0,9866.73,16
FIN,Finance - Treasury,Treasury - Retail Banking,M,144440.49,0,0,20
FIN,Finance - Audit & Compliance,Audit & Compliance - Corporate Finance,F,95483.55,0,0,N26
FIN,Finance - Audit & Compliance,Audit & Compliance - Corporate Finance,F,70627.06,0,17705.87,N25
FIN,Finance - Treasury,Treasury - Corporate Finance,F,126253.44,0,0,5
FIN,Finance - Finance,Finance - Financial Analysis,F,174850.75,0,0,EX1
FIN,Finance - Investment Banking,Investment Banking - Corporate Finance,M,91254.31,0,0,16
FIN,Finance - Treasury,Treasury - Financial Analysis,M,135851.54,26805.52,10615.7,6
FIN,Finance - Finance,Finance - Retail Banking,M,150870.05,13712.94,15172.19,EX1
FIN,Finance - Treasury,Treasury - Corporate Finance,F,265375.16,0,0,14
FIN,Finance - Investment Banking,Investment Banking - Financial Analysis,F,200722.26,0,6507.54,15
FIN,Finance - Investment Banking,Investment Banking - Wealth Management,M,255046.01,35738.65,10099.64,M3
FIN,Finance - Risk Management,Risk Management - Financial Analysis,F,179771.63,72830.98,0,N27
FIN,Finance - Finance,Finance - Wealth Management,F,251315.53,0,0,21
FIN,Finance - Finance,Finance - Corporate Finance,F,157587.85,55111.6,0,N32
FIN,Finance - Risk Management,Risk Management - Wealth Management,M,226698.68,51687.5,0,15
FIN,Finance - Audit & Compliance,Audit & Compliance - Corporate Finance,F,164720.11,50155.48,11580.38,M2
FIN,Finance - Investment Banking,Investment Banking - Retail Banking,M,70092.65,0,15058.97,20
FIN,Finance - Finance,Finance - Tax,M,176433.85,21984.79,0,N17
FIN,Finance - Investment Banking,Investment Banking - Tax,F,187982.37,71545.07,11629.87,12
FIN,Finance - Treasury,Treasury - Corporate Finance,F,59168.74,50041.36,0,12
FIN,Finance - Treasury,Treasury - Wealth Management,M,204187.96,0,0,M1
FIN,Finance - Risk Management,Risk Management - Tax,M,154076.66,0,0,N26
FIN,Finance - Risk Management,Risk Management - Corporate Finance,M,130537.5,46864.02,3429.94,17
FIN,Finance - Audit & Compliance,Audit & Compliance - Tax,F,166451.5,0,0,N32
FIN,Finance - Investment Banking,Investment Banking - Financial Analysis,F,104001.1,0,0,11
FIN,Finance - Risk Management,Risk Management - Corporate Finance,F,177684.39,0,0,19
FIN,Finance - Finance,Finance - Retail Banking,F,204214.18,18091.49,7857.68,13
FIN,Finance - Risk Management,Risk Management - Financial Analysis,M,154965.73,24556.08,11027.29,EX1
FIN,Finance - Investment Banking,Investment Banking - Tax,M,143558.81,0,5666.28,N27
FIN,Finance - Risk Management,Risk Management - Retail Banking,M,161181.64,0,979.45,18
FIN,Finance - Investment Banking,Investment Banking - Corporate Finance,F,202373.07,0,0,N18
FIN,Finance - Risk Management,Risk Management - Retail Banking,M,191676.51,0,17534.34,6
FIN,Finance - Finance,Finance - Financial Analysis,F,277635.51,50103.67,0,N28
FIN,Finance - Audit & Compliance,Audit & Compliance - Financial Analysis,M,101528.41,0,0,EX2
FIN,Finance - Investment Banking,Investment Banking - Tax,F,240058.78,0,1907.38,N24
FIN,Finance - Audit & Compliance,Audit & Compliance - Retail Banking,M,224087.55,0,0,19
FIN,Finance - Treasury,Treasury - Financial Analysis,F,211435.21,0,5084.58,21
FIN,Finance - Finance,Finance - Corporate Finance,M,172935.78,0,0,M3
FIN,Finance - Risk Management,Risk Management - Corporate Finance,F,153344.81,0,0,N15
FIN,Finance - Investment Banking,Investment Banking - Wealth Management,M,167666.85,15154.34,15584.5,15
FIN,Finance - Investment Banking,Investment Banking - Wealth Management,F,162226.59,0,13159.53,8
FIN,Finance - Risk Management,Risk Management - Wealth Management,M,228924.94,11330.58,0,5
FIN,Finance - Audit & Compliance,Audit & Compliance - Retail Banking,F,92180.14,0,0,M2
FIN,Finance - Risk Management,Risk Management - Wealth Management,M,126233.06,0,6541.13,9
FIN,Finance - Audit & Compliance,Audit & Compliance - Corporate Finance,F,210061.6,2762.36,0,EX1
FIN,Finance - Finance,Finance - Retail Banking,F,237470.73,0,0,N32
FIN,Finance - Audit & Compliance,Audit & Compliance - Corporate Finance,M,93825.7,0,0,N20
FIN,Finance - Treasury,Treasury - Tax,M,162548.33,0,0,5
FIN,Finance - Audit & Compliance,Audit & Compliance - Financial Analysis,F,150247.38,0,0,N27
FIN,Finance - Audit & Compliance,Audit & Compliance - Tax,F,207118.66,66597.62,11301.29,N20
FIN,Finance - Audit & Compliance,Audit & Compliance - Wealth Management,F,198756.96,0,15335.46,N17
FIN,Finance - Treasury,Treasury - Corporate Finance,F,245336.5,74128.34,0,N26
FIN,Finance - Audit & Compliance,Audit & Compliance - Corporate Finance,F,126499.53,0,4714.12,21
FIN,Finance - Audit & Compliance,Audit & Compliance - Tax,M,167837.84,0,0,M1
FIN,Finance - Risk Management,Risk Management - Financial Analysis,M,242018.47,29145.53,0,N17
FIN,Finance - Investment Banking,Investment Banking - Wealth Management,M,197547.61,0,12056.24,M2
FIN,Finance - Finance,Finance - Financial Analysis,F,154030.83,0,0,M1
FIN,Finance - Finance,Finance - Tax,M,98592.94,0,12745.04,EX1
FIN,Finance - Risk Management,Risk Management - Wealth Management,M,176113.13,0,0,N28
FIN,Finance - Finance,Finance - Financial Analysis,F,78003.8,0,0,EX2
FIN,Finance - Risk Management,Risk Management - Retail Banking,F,196615.74,4200.05,13263.78,16
HLC,Healthcare - Hospital Administration,Hospital Administration - Clinical Operations,M,225210.69,56887.12,0,N26
HLC,Healthcare - Pharmacy,Pharmacy - HR Medical,M,186148.83,64140.95,8856.21,N16
HLC,Healthcare - Hospital Administration,Hospital Administration - Clinical Operations,F,120405.37,0,12633.34,17
HLC,Healthcare - Hospital Administration,Hospital Administration - Outpatient Services,M,93804.49,0,0,16
HLC,Healthcare - Pharmacy,Pharmacy - Emergency Services,F,231392.39,66447.03,0,20
HLC,Healthcare - Hospital Administration,Hospital Administration - Emergency Services,F,155309.65,0,16740.75,N15
HLC,Healthcare - Medical Research,Medical Research - HR Medical,F,164997.53,0,15166.47,N21
HLC,Healthcare - Medical Research,Medical Research - Outpatient Services,F,131784.88,36121.97,7190.95,20
HLC,Healthcare - Pharmacy,Pharmacy - HR Medical,F,232356.5,0,3095.31,N27
HLC,Healthcare - Hospital Administration,Hospital Administration - HR Medical,F,190472.47,0,0,14
HLC,Healthcare - Healthcare,Healthcare - Outpatient Services,M,54367.81,0,6622.43,N24
HLC,Healthcare - Patient Care,Patient Care - Clinical Operations,M,164131.73,0,15245.31,EX2
HLC,Healthcare - Healthcare,Healthcare - Lab Services,M,96256.51,77851.7,5825.9,M3
HLC,Healthcare - Medical Research,Medical Research - Emergency Services,F,95262.12,0,0,5
HLC,Healthcare - Pharmacy,Pharmacy - Lab Services,F,102926.58,0,3610.71,N28
HLC,Healthcare - Medical Research,Medical Research - Outpatient Services,M,139936.58,0,15946.31,N20
HLC,Healthcare - Pharmacy,Pharmacy - Outpatient Services,M,196922.37,24081.36,0,20
HLC,Healthcare - Healthcare,Healthcare - Outpatient Services,M,211070.38,23328.6,0,N28
HLC,Healthcare - Patient Care,Patient Care - Emergency Services,F,161067.72,12744.3,5551.76,N15
HLC,Healthcare - Healthcare,Healthcare - Clinical Operations,F,176057.31,0,0,N15
HLC,Healthcare - Hospital Administration,Hospital Administration - Emergency Services,F,115696.6,46731.67,8898.78,N32
HLC,Healthcare - Patient Care,Patient Care - Clinical Operations,F,212026.18,29826.16,7630.98,11
HLC,Healthcare - Medical Research,Medical Research - Emergency Services,F,154539.19,0,0,23
HLC,Healthcare - Medical Research,Medical Research - Outpatient Services,F,119512.94,39236.34,5474.68,11
HLC,Healthcare - Patient Care,Patient Care - Outpatient Services,M,67850.21,0,19035.15,17
HLC,Healthcare - Hospital Administration,Hospital Administration - Emergency Services,F,57784.66,0,0,7
HLC,Healthcare - Medical Research,Medical Research - Emergency Services,F,178935.53,48310.05,0,8
HLC,Healthcare - Medical Research,Medical Research - Clinical Operations,M,122915.94,0,9459.85,20
HLC,Healthcare - Healthcare,Healthcare - Emergency Services,M,124188.95,51932.26,12768.49,10
HLC,Healthcare - Pharmacy,Pharmacy - HR Medical,F,220925.49,0,0,8
HLC,Healthcare - Medical Research,Medical Research - HR Medical,F,192873.8,0,14623.61,N21
HLC,Healthcare - Patient Care,Patient Care - HR Medical,F,180820.31,0,12305.23,M2
HLC,Healthcare - Healthcare,Healthcare - Clinical Operations,M,227584.12,0,0,16
HLC,Healthcare - Medical Research,Medical Research - Lab Services,M,182225.31,0,19350.83,EX1
HLC,Healthcare - Healthcare,Healthcare - Outpatient Services,M,131641.93,0,3017.72,N17
HLC,Healthcare - Pharmacy,Pharmacy - Lab Services,M,84197.22,0,19711.29,M1
HLC,Healthcare - Medical Research,Medical Research - Emergency Services,M,109492.52,56556.5,0,19
HLC,Healthcare - Patient Care,Patient Care - Emergency Services,F,196613.38,28664.12,0,N18
HLC,Healthcare - Pharmacy,Pharmacy - Lab Services,M,135211.05,0,11454.32,N32
HLC,Healthcare - Hospital Administration,Hospital Administration - Lab Services,M,123345.45,70287.66,11637.44,N32
HLC,Healthcare - Medical Research,Medical Research - Emergency Services,M,145492.22,27110.45,13952.55,N28
HLC,Healthcare - Patient Care,Patient Care - Emergency Services,F,223536.33,26355.08,0,N23
HLC,Healthcare - Patient Care,Patient Care - Outpatient Services,M,217490.87,0,0,EX2
HLC,Healthcare - Pharmacy,Pharmacy - Lab Services,F,91131.94,28932.42,12659.55,20
HLC,Healthcare - Pharmacy,Pharmacy - Emergency Services,M,195141.95,0,10877.81,19
HLC,Healthcare - Patient Care,Patient Care - HR Medical,F,129271.79,0,15435,N28
HLC,Healthcare - Medical Research,Medical Research - Clinical Operations,F,207585.51,75636.84,1966.79,16
HLC,Healthcare - Medical Research,Medical Research - Clinical Operations,F,239380.51,29302.49,18197.24,N32
HLC,Healthcare - Pharmacy,Pharmacy - Lab Services,F,150767.1,58585.64,0,14
HLC,Healthcare - Healthcare,Healthcare - HR Medical,F,139474.11,0,567.01,13
HLC,Healthcare - Healthcare,Healthcare - Outpatient Services,F,104923.23,1611.55,0,23
HLC,Healthcare - Pharmacy,Pharmacy - Lab Services,M,224207.9,0,7479.56,M3
HLC,Healthcare - Healthcare,Healthcare - Clinical Operations,F,119986.64,6160.93,0,6
HLC,Healthcare - Hospital Administration,Hospital Administration - Outpatient Services,F,189930.52,0,1142.03,N18
HLC,Healthcare - Healthcare,Healthcare - Lab Services,F,56111.22,21462.2,7796.06,23
HLC,Healthcare - Hospital Administration,Hospital Administration - Outpatient Services,M,81405.54,0,15329.36,N15
HLC,Healthcare - Hospital Administration,Hospital Administration - Clinical Operations,F,155328.67,75993.37,2376.45,M1
HLC,Healthcare - Hospital Administration,Hospital Administration - Emergency Services,M,197821.98,58642.64,0,N25
HLC,Healthcare - Pharmacy,Pharmacy - Clinical Operations,F,198053.9,0,0,N15
HLC,Healthcare - Healthcare,Healthcare - Outpatient Services,M,183722.48,18367.63,3771.46,M1
HLC,Healthcare - Healthcare,Healthcare - Emergency Services,F,149078.79,46579.07,0,M2
HLC,Healthcare - Healthcare,Healthcare - Emergency Services,F,123392.33,0,15383.17,N16
HLC,Healthcare - Patient Care,Patient Care - HR Medical,F,145844.11,15289.71,0,23
HLC,Healthcare - Pharmacy,Pharmacy - Clinical Operations,M,87286.97,0,20271.79,9
HLC,Healthcare - Patient Care,Patient Care - Lab Services,M,106569.21,24426.14,0,17
HLC,Healthcare - Pharmacy,Pharmacy - Emergency Services,F,227372.89,0,0,15
HLC,Healthcare - Medical Research,Medical Research - Clinical Operations,F,79015.46,1200.78,0,M3
HLC,Healthcare - Patient Care,Patient Care - Clinical Operations,M,130970.91,0,0,5
HLC,Healthcare - Hospital Administration,Hospital Administration - Lab Services,F,171579.59,0,10897.54,15
HLC,Healthcare - Hospital Administration,Hospital Administration - Emergency Services,M,119010.09,62223.11,0,9
HLC,Healthcare - Medical Research,Medical Research - Emergency Services,M,87376.08,0,0,15
HLC,Healthcare - Medical Research,Medical Research - HR Medical,M,104405.7,39776.41,19381.78,13
HLC,Healthcare - Hospital Administration,Hospital Administration - Clinical Operations,F,126422.76,8962.58,0,M2
HLC,Healthcare - Medical Research,Medical Research - HR Medical,M,151724.21,0,11713.62,10
HLC,Healthcare - Patient Care,Patient Care - Lab Services,F,198526.1,69555.94,3047.79,M1
HLC,Healthcare - Hospital Administration,Hospital Administration - Emergency Services,F,236694.54,0,17457.09,15
HLC,Healthcare - Patient Care,Patient Care - HR Medical,M,84151.18,0,0,23
HLC,Healthcare - Hospital Administration,Hospital Administration - Clinical Operations,F,85018.2,0,19676.27,22
HLC,Healthcare - Patient Care,Patient Care - Emergency Services,F,175756.22,0,0,N26
HLC,Healthcare - Hospital Administration,Hospital Administration - HR Medical,M,112225.37,0,19527.28,22
HLC,Healthcare - Patient Care,Patient Care - Outpatient Services,F,134619.78,47642.58,0,8
HLC,Healthcare - Healthcare,Healthcare - Emergency Services,M,77569.69,0,17004.67,EX2
HLC,Healthcare - Pharmacy,Pharmacy - Clinical Operations,M,73471.16,10664.38,10673.99,EX1
HLC,Healthcare - Pharmacy,Pharmacy - Lab Services,F,159157.78,38167.77,17157.2,15
HLC,Healthcare - Medical Research,Medical Research - HR Medical,F,189154.59,20686.08,0,22
HLC,Healthcare - Hospital Administration,Hospital Administration - Lab Services,F,163673.44,77692.69,0,N23
HLC,Healthcare - Pharmacy,Pharmacy - HR Medical,F,106711.96,0,11914.01,N28
HLC,Healthcare - Patient Care,Patient Care - Lab Services,M,119819.59,0,19670.9,6
HLC,Healthcare - Patient Care,Patient Care - Lab Services,F,57899.42,49974.07,0,15
HLC,Healthcare - Hospital Administration,Hospital Administration - Outpatient Services,M,223652.23,0,18417.33,15
HLC,Healthcare - Pharmacy,Pharmacy - Lab Services,F,108203.27,70057.2,0,9
HLC,Healthcare - Hospital Administration,Hospital Administration - Emergency Services,F,193730.07,0,15218.96,6
HLC,Healthcare - Medical Research,Medical Research - Emergency Services,F,155133.57,0,8228,M3
HLC,Healthcare - Medical Research,Medical Research - Outpatient Services,M,167156.21,0,19043.33,N28
HLC,Healthcare - Pharmacy,Pharmacy - Emergency Services,F,170615.49,0,0,N21
HLC,Healthcare - Pharmacy,Pharmacy - Outpatient Services,F,201883.52,0,0,N17
HLC,Healthcare - Healthcare,Healthcare - Lab Services,M,201963.1,74173.25,0,23
HLC,Healthcare - Medical Research,Medical Research - Outpatient Services,M,91868.74,0,1535.41,19
HLC,Healthcare - Hospital Administration,Hospital Administration - Outpatient Services,M,203439.21,0,10640.46,N20
HLC,Healthcare - Hospital Administration,Hospital Administration - Clinical Operations,M,142091.54,0,0,N20
HLC,Healthcare - Hospital Administration,Hospital Administration - HR Medical,M,207857.31,53435.02,14468.19,6
HLC,Healthcare - Pharmacy,Pharmacy - Clinical Operations,M,142429,0,5898.03,23
HLC,Healthcare - Patient Care,Patient Care - Emergency Services,F,79177.06,21752.7,0,M1
HLC,Healthcare - Pharmacy,Pharmacy - Outpatient Services,F,154826.55,0,0,N26
HLC,Healthcare - Healthcare,Healthcare - Clinical Operations,F,144895.47,0,15680.3,N20
HLC,Healthcare - Healthcare,Healthcare - HR Medical,F,90606.06,0,8852.52,9
HLC,Healthcare - Hospital Administration,Hospital Administration - Clinical Operations,M,112867.55,57793.1,13379.93,N15
HLC,Healthcare - Patient Care,Patient Care - HR Medical,M,147063.91,0,18530.47,23
HLC,Healthcare - Hospital Administration,Hospital Administration - Emergency Services,F,120337.44,0,5916.33,N21
HLC,Healthcare - Patient Care,Patient Care - Outpatient Services,M,249990.36,30838.87,0,EX1
HLC,Healthcare - Pharmacy,Pharmacy - HR Medical,F,182586.81,61631.56,0,11
HLC,Healthcare - Healthcare,Healthcare - Lab Services,M,142596.67,43162,0,12
HLC,Healthcare - Patient Care,Patient Care - Outpatient Services,M,246380.4,4160.59,19672.12,N27
HLC,Healthcare - Patient Care,Patient Care - Outpatient Services,M,149747.28,52634.3,0,14
